Transaction_ID,Date,Transaction_Type,Category,Sub_Category,Description,Amount,Payment_Method,Account,Income_Source,Budget
TXN01701,2025-08-14,Expense,Healthcare,Lab Test,Doctor Consultation,650.0,Bank Transfer,Axis Bank,Not Applicable,5000.0
TXN01702,2025-03-30,Expense,Bills & Utilities,Internet,Internet Bill,1934.0,Net Banking,Axis Bank,Not Applicable,6000.0
TXN01703,2025-05-14,Expense,Bills & Utilities,Water,Broadband Bill,3754.0,UPI,Cash Wallet,Not Applicable,6000.0
TXN01704,2025-09-26,Expense,Personal Care,Grooming,Gym Membership,2045.0,Debit Card,HDFC Bank,Not Applicable,4000.0
TXN01705,2025-12-20,Expense,Other,Gifts,Gift Purchase,2028.0,Credit Card,Cash Wallet,Not Applicable,5000.0
TXN01706,2025-06-29,Expense,Transportation,Metro,Car Service,80.0,Cash,ICICI Bank,Not Applicable,5000.0
TXN01707,2025-06-01,Expense,Bills & Utilities,Electricity,Internet Bill,3056.0,Net Banking,Cash Wallet,Not Applicable,6000.0
TXN01708,2025-05-12,Expense,Shopping,Electronics,New Electronics,10591.0,Bank Transfer,Axis Bank,Not Applicable,10000.0
TXN01709,2025-02-19,Expense,Food,Food Delivery,Team Lunch,146.0,Net Banking,ICICI Bank,Not Applicable,8000.0
TXN01710,2025-01-20,Expense,Healthcare,Medical Consultation,Medical Checkup,1443.0,Net Banking,HDFC Bank,Not Applicable,5000.0
TXN01711,2025-11-01,Expense,Groceries,Supermarket,Grocery Shopping,3082.0,Cash,Axis Bank,Not Applicable,8000.0
TXN01712,2025-01-14,Expense,Entertainment,Concerts,Movie Ticket,1016.0,UPI,Cash Wallet,Not Applicable,4000.0
TXN01713,2025-10-27,Expense,Bills & Utilities,Internet,Electricity Bill,1332.0,UPI,SBI,Not Applicable,6000.0
TXN01714,2025-04-01,Expense,Other,Miscellaneous,Gift Purchase,177.0,UPI,ICICI Bank,Not Applicable,5000.0
TXN01715,2025-09-11,Expense,Food,Fast Food,Fast Food Lunch,1489.0,Credit Card,Axis Bank,Not Applicable,8000.0
TXN01716,2025-12-14,Expense,Food,Cafe,Coffee At Cafe,324.0,Debit Card,HDFC Bank,Not Applicable,8000.0
TXN01717,2025-10-01,Expense,Education,College Fees,Books Purchase,18829.0,Credit Card,Cash Wallet,Not Applicable,15000.0
TXN01718,2025-09-24,Expense,Transportation,Fuel,Fuel Top-up,1319.0,Net Banking,SBI,Not Applicable,5000.0
TXN01719,2025-04-07,Expense,Groceries,Monthly Grocery,Grocery Shopping,3577.0,UPI,Axis Bank,Not Applicable,8000.0
TXN01720,2025-08-07,Expense,Transportation,Metro,Fuel Top-up,639.0,UPI,Cash Wallet,Not Applicable,5000.0
TXN01721,2025-08-23,Expense,Food,Food Delivery,Restaurant Dinner,621.0,Debit Card,Cash Wallet,Not Applicable,8000.0
TXN01722,2025-06-05,Expense,Food,Cafe,Team Lunch,406.0,UPI,ICICI Bank,Not Applicable,8000.0
TXN01723,2025-01-14,Expense,Shopping,Clothing,Amazon Purchase,11360.0,Cash,ICICI Bank,Not Applicable,10000.0
TXN01724,2025-11-30,Expense,Entertainment,Concerts,Gaming Purchase,1580.0,Cash,Axis Bank,Not Applicable,4000.0
TXN01725,2025-03-13,Expense,Personal Care,Gym Membership,Skincare Products,1691.0,Bank Transfer,Axis Bank,Not Applicable,4000.0
TXN01726,2025-12-22,Expense,Education,Course Fee,Books Purchase,15994.0,Credit Card,ICICI Bank,Not Applicable,15000.0
TXN01727,2025-12-07,Expense,Groceries,Vegetables & Fruits,Supermarket Bill,5779.0,Debit Card,Cash Wallet,Not Applicable,8000.0
TXN01728,2025-01-07,Expense,Education,Books & Materials,Certification Fee,5273.0,Debit Card,ICICI Bank,Not Applicable,15000.0
TXN01729,2025-09-27,Expense,Transportation,Bus,Petrol Refill,2419.0,Bank Transfer,Cash Wallet,Not Applicable,5000.0
TXN01730,2025-08-20,Expense,Rent,Monthly Rent,House Rent,21009.0,Credit Card,ICICI Bank,Not Applicable,20000.0
TXN01731,2025-03-26,Expense,Groceries,Vegetables & Fruits,Supermarket Bill,2420.0,Bank Transfer,Axis Bank,Not Applicable,8000.0
TXN01732,2025-10-24,Expense,Transportation,Metro,Bus Ticket,1015.0,UPI,ICICI Bank,Not Applicable,5000.0
TXN01733,2025-02-10,Expense,Food,Restaurants,Team Lunch,307.0,Credit Card,Cash Wallet,Not Applicable,8000.0
TXN01734,2025-04-01,Expense,Food,Cafe,Food Delivery Order,394.0,Bank Transfer,ICICI Bank,Not Applicable,8000.0
TXN01735,2025-12-13,Expense,Food,Restaurants,Coffee At Cafe,444.0,Net Banking,ICICI Bank,Not Applicable,8000.0
TXN01736,2025-09-29,Expense,Food,Cafe,Fast Food Lunch,258.0,Bank Transfer,SBI,Not Applicable,8000.0
TXN01737,2025-02-10,Expense,Groceries,Vegetables & Fruits,Supermarket Bill,1968.0,Credit Card,ICICI Bank,Not Applicable,8000.0
TXN01738,2025-02-22,Expense,Transportation,Vehicle Maintenance,Metro Card Recharge,1098.0,UPI,Axis Bank,Not Applicable,5000.0
TXN01739,2025-04-04,Expense,Personal Care,Salon,Grooming Kit,1832.0,Cash,SBI,Not Applicable,4000.0
TXN01740,2025-01-26,Expense,Entertainment,Netflix Subscription,Concert Ticket,322.0,Net Banking,Axis Bank,Not Applicable,4000.0
TXN01741,2025-03-08,Expense,Healthcare,Medical Consultation,Medicine Purchase,2324.0,Net Banking,ICICI Bank,Not Applicable,5000.0
TXN01742,2025-07-28,Expense,Travel,Flight,Hotel Booking,16669.0,Net Banking,Axis Bank,Not Applicable,15000.0
TXN01743,2025-01-03,Expense,Groceries,Supermarket,Dairy Products,2365.0,Credit Card,Axis Bank,Not Applicable,8000.0
TXN01744,2025-04-15,Expense,Food,Cafe,Restaurant Dinner,116.0,UPI,Cash Wallet,Not Applicable,8000.0
TXN01745,2025-04-25,Expense,Shopping,Online Shopping,Accessories Purchase,11876.0,Cash,Axis Bank,Not Applicable,10000.0
TXN01746,2025-12-21,Expense,Healthcare,Lab Test,Medicine Purchase,3202.0,Cash,HDFC Bank,Not Applicable,5000.0
TXN01747,2025-12-22,Expense,Insurance,Vehicle Insurance,Vehicle Insurance,7515.0,Net Banking,ICICI Bank,Not Applicable,12000.0
TXN01748,2025-11-05,Expense,Personal Care,Gym Membership,Gym Membership,2579.0,UPI,Cash Wallet,Not Applicable,4000.0
TXN01749,2025-05-05,Expense,Travel,Hotel,Trip Package,20126.0,Net Banking,HDFC Bank,Not Applicable,15000.0
TXN01750,2025-07-12,Expense,Groceries,Supermarket,Grocery Shopping,2264.0,Debit Card,Axis Bank,Not Applicable,8000.0
TXN01751,2025-07-04,Expense,Bills & Utilities,Mobile,Water Bill,945.0,Net Banking,SBI,Not Applicable,6000.0
TXN01752,2025-11-10,Expense,Personal Care,Gym Membership,Skincare Products,1481.0,UPI,ICICI Bank,Not Applicable,4000.0
TXN01753,2025-09-30,Expense,Personal Care,Skincare,Gym Membership,2509.0,Cash,ICICI Bank,Not Applicable,4000.0
TXN01754,2025-11-27,Expense,Shopping,Clothing,Amazon Purchase,10689.0,Bank Transfer,SBI,Not Applicable,10000.0
TXN01755,2025-07-21,Expense,Bills & Utilities,Mobile,Mobile Recharge,576.0,Debit Card,HDFC Bank,Not Applicable,6000.0
TXN01756,2025-12-02,Expense,Groceries,Monthly Grocery,Vegetables & Fruits,2037.0,Debit Card,Axis Bank,Not Applicable,8000.0
TXN01757,2025-09-29,Expense,Food,Fast Food,Coffee At Cafe,870.0,Net Banking,Cash Wallet,Not Applicable,8000.0
TXN01758,2025-09-27,Expense,Entertainment,Netflix Subscription,Gaming Purchase,499.0,Bank Transfer,SBI,Not Applicable,4000.0
TXN01759,2025-08-30,Expense,Rent,Monthly Rent,Monthly Rent Payment,14168.0,Debit Card,ICICI Bank,Not Applicable,20000.0
TXN01760,2025-05-03,Expense,Education,Course Fee,College Fees,4713.0,Cash,Cash Wallet,Not Applicable,15000.0
TXN01761,2025-08-11,Expense,Shopping,Clothing,New Electronics,7708.0,Debit Card,Cash Wallet,Not Applicable,10000.0
TXN01762,2025-05-11,Expense,Travel,Hotel,Weekend Getaway,25758.0,Debit Card,ICICI Bank,Not Applicable,15000.0
TXN01763,2025-08-26,Expense,Bills & Utilities,Electricity,Internet Bill,2266.0,UPI,HDFC Bank,Not Applicable,6000.0
TXN01764,2025-04-03,Expense,Bills & Utilities,Electricity,Internet Bill,462.0,Credit Card,SBI,Not Applicable,6000.0
TXN01765,2025-10-19,Expense,Groceries,Supermarket,Dairy Products,4934.0,Cash,ICICI Bank,Not Applicable,8000.0
TXN01766,2025-07-28,Expense,Groceries,Supermarket,Monthly Grocery,1041.0,Cash,Cash Wallet,Not Applicable,8000.0
TXN01767,2025-09-17,Expense,Food,Food Delivery,Food Delivery Order,1205.0,Debit Card,SBI,Not Applicable,8000.0
TXN01768,2025-03-22,Expense,Education,College Fees,Online Course Fee,2455.0,Net Banking,HDFC Bank,Not Applicable,15000.0
TXN01769,2025-10-16,Expense,Food,Fast Food,Restaurant Dinner,947.0,UPI,ICICI Bank,Not Applicable,8000.0
TXN01770,2025-10-20,Expense,Bills & Utilities,Electricity,Water Bill,379.0,Debit Card,SBI,Not Applicable,6000.0
TXN01771,2025-02-23,Expense,Groceries,Dairy & Bakery,Supermarket Bill,2911.0,Bank Transfer,HDFC Bank,Not Applicable,8000.0
TXN01772,2025-05-08,Expense,Groceries,Vegetables & Fruits,Supermarket Bill,2775.0,Bank Transfer,SBI,Not Applicable,8000.0
TXN01773,2025-09-05,Expense,Food,Fast Food,Food Delivery Order,1372.0,Bank Transfer,Axis Bank,Not Applicable,8000.0
TXN01774,2025-11-15,Expense,Shopping,Online Shopping,New Electronics,10069.0,Debit Card,ICICI Bank,Not Applicable,10000.0
TXN01775,2025-09-27,Expense,Groceries,Vegetables & Fruits,Vegetables & Fruits,2417.0,UPI,ICICI Bank,Not Applicable,8000.0
TXN01776,2025-06-22,Expense,Bills & Utilities,Water,Broadband Bill,2727.0,Cash,SBI,Not Applicable,6000.0
TXN01777,2025-04-20,Expense,Bills & Utilities,Electricity,Mobile Recharge,1968.0,Cash,Axis Bank,Not Applicable,6000.0
TXN01778,2025-11-29,Expense,Bills & Utilities,Electricity,Internet Bill,3200.0,Credit Card,HDFC Bank,Not Applicable,6000.0
TXN01779,2025-11-16,Expense,Entertainment,Movies,Gaming Purchase,1441.0,Cash,Axis Bank,Not Applicable,4000.0
TXN01780,2025-11-24,Expense,Groceries,Supermarket,Supermarket Bill,2561.0,Net Banking,SBI,Not Applicable,8000.0
TXN01781,2025-04-22,Expense,Travel,Train,Train Ticket,26008.0,Credit Card,ICICI Bank,Not Applicable,15000.0
TXN01782,2025-06-09,Expense,Groceries,Monthly Grocery,Grocery Shopping,3556.0,Bank Transfer,HDFC Bank,Not Applicable,8000.0
TXN01783,2025-03-30,Expense,Bills & Utilities,Internet,Water Bill,2617.0,Bank Transfer,SBI,Not Applicable,6000.0
TXN01784,2025-12-15,Expense,Personal Care,Gym Membership,Grooming Kit,1674.0,UPI,Cash Wallet,Not Applicable,4000.0
TXN01785,2025-11-13,Expense,Bills & Utilities,Water,Water Bill,1089.0,Cash,SBI,Not Applicable,6000.0
TXN01786,2025-03-05,Expense,Shopping,Clothing,Amazon Purchase,6271.0,Debit Card,HDFC Bank,Not Applicable,10000.0
TXN01787,2025-04-01,Expense,Entertainment,Gaming,Netflix Subscription,502.0,UPI,Cash Wallet,Not Applicable,4000.0
TXN01788,2025-07-21,Expense,Entertainment,Music,Spotify Subscription,1546.0,Debit Card,HDFC Bank,Not Applicable,4000.0
TXN01789,2025-06-01,Expense,Healthcare,Medicine,Lab Test,415.0,Cash,Cash Wallet,Not Applicable,5000.0
TXN01790,2025-06-17,Expense,Education,College Fees,Certification Fee,12854.0,Cash,Axis Bank,Not Applicable,15000.0
TXN01791,2025-05-15,Expense,Transportation,Cab,Fuel Top-up,1032.0,Bank Transfer,HDFC Bank,Not Applicable,5000.0
TXN01792,2025-09-03,Expense,Food,Restaurants,Food Delivery Order,1476.0,Bank Transfer,Cash Wallet,Not Applicable,8000.0
TXN01793,2025-11-24,Expense,Travel,Train,Weekend Getaway,29467.0,UPI,SBI,Not Applicable,15000.0
TXN01794,2025-12-01,Expense,Education,Online Course,College Fees,6320.0,UPI,ICICI Bank,Not Applicable,15000.0
TXN01795,2025-06-16,Expense,Transportation,Metro,Fuel Top-up,2489.0,Bank Transfer,SBI,Not Applicable,5000.0
TXN01796,2025-10-30,Expense,Travel,Hotel,Train Ticket,7301.0,UPI,SBI,Not Applicable,15000.0
TXN01797,2025-09-11,Expense,Transportation,Fuel,Bus Ticket,577.0,Credit Card,HDFC Bank,Not Applicable,5000.0
TXN01798,2025-03-13,Expense,Transportation,Vehicle Maintenance,Fuel Top-up,259.0,UPI,SBI,Not Applicable,5000.0
TXN01799,2025-10-17,Expense,Healthcare,Medicine,Medicine Purchase,4286.0,Net Banking,HDFC Bank,Not Applicable,5000.0
TXN01800,2025-05-08,Expense,Entertainment,Concerts,Gaming Purchase,2091.0,Debit Card,ICICI Bank,Not Applicable,4000.0
TXN01801,2025-08-18,Expense,Bills & Utilities,Electricity,Internet Bill,1364.0,Debit Card,ICICI Bank,Not Applicable,6000.0
TXN01802,2025-09-21,Expense,Food,Food Delivery,Fast Food Lunch,1043.0,Bank Transfer,HDFC Bank,Not Applicable,8000.0
TXN01803,2025-12-11,Expense,Food,Food Delivery,Food Delivery Order,645.0,UPI,Cash Wallet,Not Applicable,8000.0
TXN01804,2025-12-13,Expense,Insurance,Vehicle Insurance,Term Plan Premium,7533.0,Net Banking,SBI,Not Applicable,12000.0
TXN01805,2025-10-20,Expense,Education,Course Fee,Certification Fee,15936.0,Debit Card,SBI,Not Applicable,15000.0
TXN01806,2025-07-04,Expense,Food,Food Delivery,Fast Food Lunch,299.0,UPI,HDFC Bank,Not Applicable,8000.0
TXN01807,2025-05-27,Expense,Insurance,Vehicle Insurance,Health Insurance Premium,9824.0,Cash,Cash Wallet,Not Applicable,12000.0
TXN01808,2025-06-11,Expense,Shopping,Online Shopping,New Electronics,8502.0,Bank Transfer,SBI,Not Applicable,10000.0
TXN01809,2025-12-14,Expense,Bills & Utilities,Mobile,Broadband Bill,3803.0,Net Banking,Cash Wallet,Not Applicable,6000.0
TXN01810,2025-03-16,Expense,Other,Donation,Gift Purchase,2267.0,Credit Card,Axis Bank,Not Applicable,5000.0
TXN01811,2025-07-11,Expense,Entertainment,Gaming,Concert Ticket,2287.0,Net Banking,Cash Wallet,Not Applicable,4000.0
TXN01812,2025-09-06,Expense,Shopping,Clothing,New Electronics,3723.0,Net Banking,ICICI Bank,Not Applicable,10000.0
TXN01813,2025-01-09,Expense,Groceries,Supermarket,Monthly Grocery,2811.0,Debit Card,ICICI Bank,Not Applicable,8000.0
TXN01814,2025-08-20,Expense,Shopping,Clothing,Flipkart Order,3496.0,Cash,Cash Wallet,Not Applicable,10000.0
TXN01815,2025-04-05,Expense,Shopping,Clothing,Online Shopping,3277.0,Debit Card,Axis Bank,Not Applicable,10000.0
TXN01816,2025-04-13,Expense,Healthcare,Medicine,Medical Checkup,5258.0,UPI,Axis Bank,Not Applicable,5000.0
TXN01817,2025-08-15,Expense,Personal Care,Grooming,Skincare Products,390.0,Bank Transfer,SBI,Not Applicable,4000.0
TXN01818,2025-01-04,Expense,Travel,Trip Package,Train Ticket,22845.0,Credit Card,ICICI Bank,Not Applicable,15000.0
TXN01819,2025-02-27,Expense,Bills & Utilities,Water,Water Bill,3701.0,Bank Transfer,Axis Bank,Not Applicable,6000.0
TXN01820,2025-06-16,Expense,Travel,Trip Package,Weekend Getaway,24625.0,Net Banking,Cash Wallet,Not Applicable,15000.0
TXN01821,2025-08-02,Expense,Food,Food Delivery,Food Delivery Order,1098.0,UPI,ICICI Bank,Not Applicable,8000.0
TXN01822,2025-02-09,Expense,Shopping,Online Shopping,New Electronics,4695.0,Credit Card,Cash Wallet,Not Applicable,10000.0
TXN01823,2025-05-12,Expense,Shopping,Electronics,Flipkart Order,7128.0,Debit Card,SBI,Not Applicable,10000.0
TXN01824,2025-04-23,Expense,Food,Food Delivery,Food Delivery Order,844.0,Bank Transfer,HDFC Bank,Not Applicable,8000.0
TXN01825,2025-07-15,Expense,Education,Online Course,Books Purchase,19567.0,Bank Transfer,SBI,Not Applicable,15000.0
TXN01826,2025-04-20,Expense,Transportation,Vehicle Maintenance,Fuel Top-up,1425.0,Net Banking,HDFC Bank,Not Applicable,5000.0
TXN01827,2025-01-01,Expense,Groceries,Monthly Grocery,Grocery Shopping,4823.0,UPI,Axis Bank,Not Applicable,8000.0
TXN01828,2025-07-13,Expense,Other,Miscellaneous,Subscription Fee,896.0,Debit Card,Axis Bank,Not Applicable,5000.0
TXN01829,2025-11-06,Expense,Shopping,Online Shopping,New Electronics,7374.0,Net Banking,HDFC Bank,Not Applicable,10000.0
TXN01830,2025-08-02,Expense,Food,Cafe,Restaurant Dinner,262.0,UPI,SBI,Not Applicable,8000.0
TXN01831,2025-05-13,Expense,Personal Care,Gym Membership,Skincare Products,2431.0,UPI,Cash Wallet,Not Applicable,4000.0
TXN01832,2025-06-26,Expense,Travel,Train,Hotel Booking,34827.0,Cash,Axis Bank,Not Applicable,15000.0
TXN01833,2025-02-21,Expense,Groceries,Supermarket,Supermarket Bill,3793.0,Credit Card,ICICI Bank,Not Applicable,8000.0
TXN01834,2025-03-28,Expense,Personal Care,Skincare,Gym Membership,2472.0,UPI,HDFC Bank,Not Applicable,4000.0
TXN01835,2025-06-09,Expense,Food,Cafe,Food Delivery Order,185.0,Bank Transfer,Cash Wallet,Not Applicable,8000.0
TXN01836,2025-08-05,Expense,Food,Fast Food,Weekend Brunch,426.0,Net Banking,Cash Wallet,Not Applicable,8000.0
TXN01837,2025-06-27,Expense,Bills & Utilities,Mobile,Electricity Bill,427.0,UPI,ICICI Bank,Not Applicable,6000.0
TXN01838,2025-12-18,Expense,Other,Donation,Subscription Fee,1078.0,Bank Transfer,ICICI Bank,Not Applicable,5000.0
TXN01839,2025-08-21,Expense,Food,Restaurants,Food Delivery Order,932.0,UPI,SBI,Not Applicable,8000.0
TXN01840,2025-01-09,Expense,Education,Online Course,Tuition Fees,1023.0,Cash,SBI,Not Applicable,15000.0
TXN01841,2025-07-11,Expense,Transportation,Bus,Petrol Refill,457.0,Cash,Axis Bank,Not Applicable,5000.0
TXN01842,2025-08-01,Expense,Food,Food Delivery,Weekend Brunch,1340.0,Credit Card,Cash Wallet,Not Applicable,8000.0
TXN01843,2025-01-16,Expense,Entertainment,Movies,Netflix Subscription,393.0,Debit Card,SBI,Not Applicable,4000.0
TXN01844,2025-05-21,Expense,Other,Subscriptions,Subscription Fee,1208.0,Credit Card,SBI,Not Applicable,5000.0
TXN01845,2025-11-15,Expense,Rent,Monthly Rent,Monthly Rent Payment,24736.0,Credit Card,SBI,Not Applicable,20000.0
TXN01846,2025-05-11,Expense,Shopping,Clothing,Online Shopping,1938.0,Debit Card,HDFC Bank,Not Applicable,10000.0
TXN01847,2025-06-16,Expense,Groceries,Vegetables & Fruits,Supermarket Bill,3712.0,UPI,SBI,Not Applicable,8000.0
TXN01848,2025-03-22,Expense,Transportation,Bus,Fuel Top-up,720.0,UPI,HDFC Bank,Not Applicable,5000.0
TXN01849,2025-01-29,Expense,Shopping,Clothing,Amazon Purchase,8776.0,Net Banking,ICICI Bank,Not Applicable,10000.0
TXN01850,2025-04-27,Expense,Bills & Utilities,Water,Electricity Bill,3427.0,Net Banking,Axis Bank,Not Applicable,6000.0
TXN01851,2025-10-10,Expense,Shopping,Clothing,Clothing Shopping,9662.0,Cash,SBI,Not Applicable,10000.0
TXN01852,2025-12-25,Expense,Transportation,Bus,Uber Ride,333.0,Bank Transfer,SBI,Not Applicable,5000.0
TXN01853,2025-08-29,Expense,Groceries,Monthly Grocery,Vegetables & Fruits,4872.0,Bank Transfer,Cash Wallet,Not Applicable,8000.0
TXN01854,2025-10-31,Expense,Entertainment,Netflix Subscription,Concert Ticket,2275.0,Net Banking,SBI,Not Applicable,4000.0
TXN01855,2025-08-26,Expense,Transportation,Metro,Fuel Top-up,1226.0,Credit Card,Axis Bank,Not Applicable,5000.0
TXN01856,2025-08-29,Expense,Groceries,Dairy & Bakery,Dairy Products,4219.0,Net Banking,HDFC Bank,Not Applicable,8000.0
TXN01857,2025-06-05,Expense,Bills & Utilities,Internet,Internet Bill,1404.0,Debit Card,Axis Bank,Not Applicable,6000.0
TXN01858,2025-01-23,Expense,Shopping,Clothing,Accessories Purchase,7077.0,Credit Card,Cash Wallet,Not Applicable,10000.0
TXN01859,2025-05-30,Expense,Transportation,Fuel,Bus Ticket,1621.0,UPI,Cash Wallet,Not Applicable,5000.0
TXN01860,2025-11-12,Expense,Shopping,Accessories,Clothing Shopping,11516.0,UPI,ICICI Bank,Not Applicable,10000.0
TXN01861,2025-07-15,Expense,Entertainment,Gaming,Netflix Subscription,2449.0,Cash,ICICI Bank,Not Applicable,4000.0
TXN01862,2025-10-06,Expense,Bills & Utilities,Water,Mobile Recharge,1380.0,Net Banking,SBI,Not Applicable,6000.0
TXN01863,2025-01-19,Expense,Bills & Utilities,Mobile,Water Bill,4791.0,UPI,ICICI Bank,Not Applicable,6000.0
TXN01864,2025-03-15,Expense,Shopping,Online Shopping,Online Shopping,4147.0,Bank Transfer,Cash Wallet,Not Applicable,10000.0
TXN01865,2025-04-20,Expense,Groceries,Vegetables & Fruits,Dairy Products,2978.0,Credit Card,ICICI Bank,Not Applicable,8000.0
TXN01866,2025-05-12,Expense,Food,Cafe,Team Lunch,519.0,Debit Card,ICICI Bank,Not Applicable,8000.0
TXN01867,2025-12-27,Expense,Food,Cafe,Coffee At Cafe,1090.0,Credit Card,Cash Wallet,Not Applicable,8000.0
TXN01868,2025-06-18,Expense,Bills & Utilities,Electricity,Internet Bill,3898.0,Net Banking,ICICI Bank,Not Applicable,6000.0
TXN01869,2025-08-30,Expense,Groceries,Supermarket,Dairy Products,2366.0,Net Banking,SBI,Not Applicable,8000.0
TXN01870,2025-08-24,Expense,Travel,Trip Package,Hotel Booking,23222.0,Cash,HDFC Bank,Not Applicable,15000.0
TXN01871,2025-06-02,Expense,Other,Donation,Subscription Fee,2445.0,Cash,HDFC Bank,Not Applicable,5000.0
TXN01872,2025-12-19,Expense,Groceries,Dairy & Bakery,Supermarket Bill,1562.0,Bank Transfer,HDFC Bank,Not Applicable,8000.0
TXN01873,2025-03-23,Expense,Education,College Fees,Online Course Fee,14697.0,Debit Card,ICICI Bank,Not Applicable,15000.0
TXN01874,2025-01-13,Expense,Insurance,Term Plan,Health Insurance Premium,11333.0,Debit Card,Axis Bank,Not Applicable,12000.0
TXN01875,2025-09-30,Expense,Healthcare,Doctor Visit,Lab Test,4179.0,UPI,SBI,Not Applicable,5000.0
TXN01876,2025-08-27,Expense,Travel,Train,Flight Ticket,15619.0,Cash,HDFC Bank,Not Applicable,15000.0
TXN01877,2025-04-06,Expense,Food,Restaurants,Team Lunch,1390.0,Bank Transfer,ICICI Bank,Not Applicable,8000.0
TXN01878,2025-11-13,Expense,Transportation,Metro,Car Service,1740.0,Debit Card,SBI,Not Applicable,5000.0
TXN01879,2025-03-01,Expense,Food,Fast Food,Restaurant Dinner,450.0,Debit Card,Axis Bank,Not Applicable,8000.0
TXN01880,2025-04-02,Expense,Transportation,Metro,Uber Ride,1340.0,Cash,ICICI Bank,Not Applicable,5000.0
TXN01881,2025-02-26,Expense,Healthcare,Medicine,Doctor Consultation,6429.0,Debit Card,SBI,Not Applicable,5000.0
TXN01882,2025-03-09,Expense,Food,Food Delivery,Coffee At Cafe,1081.0,Bank Transfer,Axis Bank,Not Applicable,8000.0
TXN01883,2025-09-24,Expense,Shopping,Accessories,Clothing Shopping,565.0,Debit Card,ICICI Bank,Not Applicable,10000.0
TXN01884,2025-09-14,Expense,Education,Online Course,Tuition Fees,14050.0,Debit Card,HDFC Bank,Not Applicable,15000.0
TXN01885,2025-08-23,Expense,Transportation,Fuel,Bus Ticket,1310.0,Cash,Cash Wallet,Not Applicable,5000.0
TXN01886,2025-11-11,Expense,Entertainment,Concerts,Spotify Subscription,2474.0,Cash,Cash Wallet,Not Applicable,4000.0
